ACTUAL_DATES,NEW_DATE,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_5MONTH,BC_6MONTH,BC_7MONTH,BC_8MONTH,BC_9MONTH,BC_10MONTH,BC_11MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_4YEAR,BC_5YEAR,BC_6YEAR,BC_7YEAR,BC_8YEAR,BC_9YEAR,BC_10YEAR,BC_15YEAR,BC_20YEAR,BC_25YEAR,BC_30YEAR,BC_30YEARDISPLAY
7/25/2018,7/25/2018,,,-0.449282325,-0.42998391,-0.410972651,-0.392239109,-0.373774175,-0.355569054,-0.337615256,-0.319904589,-0.302429149,-0.285181307,-0.093526198,0.076221946,0.230599749,0.373677681,0.507921985,0.634780508,0.755075372,0.869261642,0.977593931,1.436409287,1.772629612,2.014466582,2.189707041,2.189707041
7/26/2018,7/26/2018,,,-0.44755637,-0.427769293,-0.408294066,-0.389120379,-0.370238272,-0.351638132,-0.333310671,-0.315246928,-0.29743825,-0.279876284,-0.085707684,0.084868187,0.239066128,0.381407285,0.514650682,0.640428496,0.759673663,0.872903032,0.980401012,1.436887153,1.77275942,2.014955426,2.190689965,2.190689965
7/27/2018,7/27/2018,,,-0.438881249,-0.419142075,-0.399702959,-0.380554316,-0.361686887,-0.343091722,-0.324760173,-0.306683888,-0.288854798,-0.271265108,-0.076365178,0.095258785,0.250444422,0.393535003,0.527229583,0.65316601,0.772315758,0.885247239,0.992297994,1.445744542,1.77910468,2.019808215,2.194734896,2.194734896
7/28/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2018,7/30/2018,,,-0.421636704,-0.403781334,-0.386052931,-0.368448217,-0.350964077,-0.33359755,-0.316345826,-0.299206237,-0.28217625,-0.265253463,-0.069821427,0.113188332,0.285218428,0.446950077,0.598711874,0.740711143,0.87315511,0.996305764,1.110496486,1.562613392,1.862161192,2.063467657,2.203668337,2.203668337
7/31/2018,7/31/2018,,,-0.420570612,-0.402449488,-0.384491453,-0.366691535,-0.349044991,-0.331547289,-0.314194107,-0.296981321,-0.279904994,-0.262961377,-0.068841888,0.111071047,0.279314945,0.437212815,0.585443307,0.724380344,0.854286148,0.975413064,1.088050341,1.537330511,1.837844796,2.0408452,2.182570416,2.182570416
8/1/2018,8/1/2018,,,-0.407107648,-0.390204058,-0.373333443,-0.356497377,-0.339697403,-0.32293503,-0.306211734,-0.289528958,-0.272888112,-0.256290571,-0.060954391,0.126042764,0.303349865,0.470143869,0.62603374,0.770967523,0.905148813,1.028965273,1.142929702,1.586570939,1.875118206,2.067609297,2.201374636,2.201374636
8/2/2018,8/2/2018,,,-0.400782575,-0.381700759,-0.362775113,-0.344002349,-0.325379307,-0.306902956,-0.288570382,-0.270378789,-0.252325492,-0.234407912,-0.029172672,0.160094373,0.335500027,0.498400226,0.649730841,0.790207546,0.920441502,1.04100208,1.152447227,1.592403671,1.884741123,2.082350756,2.220598003,2.220598003
8/3/2018,8/3/2018,,,-0.398798903,-0.377134487,-0.355961251,-0.335254931,-0.314992401,-0.295151624,-0.27571161,-0.256652372,-0.23795488,-0.219601025,-0.020662728,0.152070216,0.310164098,0.45911563,0.601137843,0.736798232,0.865948993,0.988228768,1.103311401,1.569666204,1.881125453,2.088532736,2.231688474,2.231688474
8/4/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2018,8/6/2018,,,-0.405975557,-0.388821807,-0.371756094,-0.354775318,-0.337876621,-0.321057376,-0.304315174,-0.28764781,-0.271053274,-0.254529737,-0.061326072,0.123167928,0.298880527,0.46517714,0.621398258,0.767095696,0.902104389,1.026531069,1.140706578,1.578097111,1.852876145,2.031045734,2.152778348,2.152778348
8/7/2018,8/7/2018,,,-0.423165685,-0.404903351,-0.386802018,-0.368854297,-0.35105326,-0.333392416,-0.315865688,-0.298467394,-0.281192224,-0.264035224,-0.065973071,0.120500993,0.297172875,0.464239749,0.621347099,0.768101832,0.904291609,1.029947583,1.145330299,1.587197336,1.863784907,2.042456484,2.164267604,2.164267604
8/8/2018,8/8/2018,,,-0.429538619,-0.410572334,-0.39184357,-0.373339772,-0.355049123,-0.336960506,-0.319063467,-0.301348189,-0.283805452,-0.266426608,-0.068178737,0.116382573,0.291025676,0.456706734,0.613232363,0.76011089,0.89694562,1.023580208,1.140118308,1.587462447,1.867165263,2.047371432,2.17002673,2.17002673
8/9/2018,8/9/2018,,,-0.421834445,-0.400710583,-0.379996581,-0.359671014,-0.339713583,-0.320105057,-0.30082723,-0.281862867,-0.263195664,-0.244810202,-0.04158798,0.139971218,0.308419721,0.467251132,0.617505435,0.759192057,0.892024112,1.0157625,1.130347772,1.576245291,1.859054132,2.042280995,2.167223569,2.167223569
8/10/2018,8/10/2018,,,-0.39946559,-0.377112809,-0.355147043,-0.333553846,-0.312319372,-0.291430352,-0.270874071,-0.250638347,-0.230711512,-0.211082387,0.004720976,0.19278151,0.361484821,0.515626075,0.657907339,0.78985616,0.912375582,1.026062903,1.131385982,1.547816796,1.822240154,2.005298687,2.132065652,2.132065652
8/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2018,8/13/2018,,,-0.391087621,-0.366499569,-0.34240399,-0.318782679,-0.295618145,-0.272893586,-0.250592865,-0.228700482,-0.207201555,-0.186081793,0.042263988,0.235707586,0.405520092,0.558394504,0.698249263,0.827364858,0.947087457,1.058254651,1.16144534,1.572924765,1.847942377,2.033041368,2.161794707,2.161794707
8/14/2018,8/14/2018,,,-0.392964308,-0.368927085,-0.34534762,-0.322209212,-0.299495819,-0.277192035,-0.255283067,-0.233754707,-0.212593316,-0.1917858,0.034407613,0.227669583,0.398299631,0.552411359,0.693592529,0.82394771,0.944741031,1.056782972,1.160655757,1.573437846,1.848147875,2.032654676,2.160885256,2.160885256
8/15/2018,8/15/2018,,,-0.383634631,-0.361899295,-0.340570134,-0.319628237,-0.299055629,-0.278835228,-0.258950805,-0.239386948,-0.220129023,-0.201163141,0.007825506,0.192311939,0.360811752,0.517331776,0.663572951,0.800165776,0.927331879,1.045213458,1.154016909,1.576035116,1.843988495,2.018065606,2.13696185,2.13696185
8/16/2018,8/16/2018,,,-0.375480203,-0.352734714,-0.330394688,-0.308444964,-0.286871001,-0.265658865,-0.244795199,-0.224267201,-0.204062606,-0.184169663,0.03389465,0.223020806,0.392079927,0.546170721,0.688182231,0.819754959,0.94185841,1.0551275,1.160050116,1.574915457,1.848370292,2.030799359,2.157130439,2.157130439
8/17/2018,8/17/2018,,,-0.37175504,-0.347852881,-0.324422187,-0.301444984,-0.278904029,-0.25678278,-0.235065376,-0.213736603,-0.192781876,-0.172187211,0.051226933,0.241849536,0.410367921,0.562970095,0.703174586,0.832965518,0.953482315,1.065427558,1.169299355,1.582019281,1.855756257,2.038923333,2.165919186,2.165919186
8/18/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2018,8/20/2018,,,-0.399974897,-0.376505489,-0.353447559,-0.330787142,-0.308510799,-0.2866056,-0.265059106,-0.243859354,-0.222994833,-0.202454475,0.022239496,0.215708216,0.387007906,0.541694714,0.683165436,0.81351425,0.9340712,1.045733641,1.149164799,1.560435675,1.835611062,2.021547026,2.151292907,2.151292907
8/21/2018,8/21/2018,,,-0.404464557,-0.384972693,-0.365795181,-0.346916,-0.328319975,-0.309992734,-0.291920675,-0.274090932,-0.256491335,-0.239110384,-0.044191349,0.133260696,0.299467124,0.456842442,0.605978739,0.746733945,0.878792995,1.001927926,1.116093056,1.56240659,1.847862313,2.033871721,2.16107128,2.16107128
8/22/2018,8/22/2018,,,-0.481568339,-0.452424587,-0.424153449,-0.396713678,-0.370065883,-0.344172451,-0.318997472,-0.294506673,-0.270667344,-0.24744828,-0.007635154,0.183853435,0.348435977,0.497286717,0.635831759,0.766417755,0.889855821,1.006283724,1.115622903,1.557116198,1.850118172,2.04412542,2.177570973,2.177570973
8/23/2018,8/23/2018,,,-0.472099023,-0.442352656,-0.413517569,-0.385550648,-0.358410712,-0.332058436,-0.306456273,-0.281568381,-0.257360551,-0.233800141,0.008435043,0.200358902,0.364435426,0.512415063,0.650024602,0.779753685,0.902469318,1.018319555,1.127214319,1.567777049,1.860698839,2.054765702,2.188271451,2.188271451
8/24/2018,8/24/2018,,,-0.455100548,-0.425355237,-0.396533345,-0.368589941,-0.341482165,-0.315169151,-0.289611934,-0.264773374,-0.240618078,-0.217112323,0.024577823,0.216596447,0.381460837,0.530651771,0.669578031,0.800473053,0.924038462,1.040340789,1.149272623,1.585305904,1.870794993,2.058259928,2.186701258,2.186701258
8/25/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2018,8/27/2018,,,-0.415953887,-0.387918326,-0.360663873,-0.334153991,-0.308353799,-0.283230001,-0.25875082,-0.234885935,-0.211606421,-0.18888469,0.048714843,0.242150533,0.410247728,0.562800443,0.70456939,0.837642648,0.962792412,1.080226048,1.189979217,1.628587608,1.916628503,2.106542706,2.236973974,2.236973974
8/28/2018,8/28/2018,,,-0.489877287,-0.454398147,-0.420151212,-0.387076415,-0.355116483,-0.32421682,-0.294325387,-0.265392593,-0.23737119,-0.210216169,0.061789326,0.267578732,0.437331701,0.58665499,0.723154488,0.850229267,0.969206216,1.080499252,1.184206913,1.594447382,1.858734355,2.030605562,2.147837722,2.147837722
8/29/2018,8/29/2018,,,-0.41275766,-0.38378396,-0.35565002,-0.328316535,-0.301745968,-0.275902476,-0.250751847,-0.226261424,-0.202400046,-0.179137982,0.062371574,0.256630624,0.424058439,0.57534207,0.715717693,0.847505846,0.971574292,1.088152499,1.197261826,1.634741529,1.923020089,2.113333551,2.244091807,2.244091807
8/30/2018,8/30/2018,,,-0.409188858,-0.377865162,-0.347405478,-0.317774151,-0.288936991,-0.260861213,-0.233515389,-0.206869388,-0.180894332,-0.155562545,0.106868822,0.31430073,0.487756946,0.639338442,0.775840811,0.900985586,1.016773062,1.124284615,1.224144803,1.622139987,1.885917804,2.061545643,2.182817109,2.182817109
8/31/2018,8/31/2018,,,-0.333506176,-0.307460392,-0.281943594,-0.256938469,-0.232428301,-0.208396957,-0.184828862,-0.161708984,-0.139022813,-0.116756348,0.122179615,0.320723195,0.49111808,0.641231261,0.776091544,0.898911778,1.011760948,1.116000556,1.212563679,1.600070272,1.865093222,2.047277768,2.175681721,2.175681721
9/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2018,9/3/2018,,,-0.394797494,-0.362095658,-0.33034388,-0.29950474,-0.269542248,-0.240421783,-0.212110053,-0.18457504,-0.157785962,-0.13171322,0.134613038,0.338943385,0.505133855,0.647489273,0.774373231,0.890527879,0.998545188,1.099784984,1.194935991,1.588334022,1.863302798,2.052319337,2.184914586,2.184914586
9/4/2018,9/4/2018,,,-0.431249827,-0.400725255,-0.371007922,-0.342066436,-0.313870615,-0.286391442,-0.259601026,-0.233472556,-0.207980266,-0.183099395,0.07557128,0.280522364,0.451563597,0.600536886,0.734369363,0.85702018,0.970704479,1.076649436,1.175550826,1.576918227,1.851095433,2.037418725,2.167470279,2.167470279
9/5/2018,9/5/2018,,,-0.415393089,-0.387922525,-0.361148766,-0.335044978,-0.309585337,-0.284744984,-0.260500002,-0.236827374,-0.213704959,-0.191111455,0.045481374,0.235636681,0.396660271,0.538954073,0.66859292,0.788999966,0.902020975,1.008601279,1.109202883,1.528662987,1.825607482,2.031902391,2.177619018,2.177619018
9/6/2018,9/6/2018,,,-0.441384556,-0.415497939,-0.390080825,-0.365119985,-0.340602593,-0.316516216,-0.292848797,-0.269588651,-0.246724446,-0.2242452,0.019046769,0.223156427,0.398572431,0.552479193,0.689798041,0.813911603,0.927164445,1.031206443,1.127226282,1.512259408,1.779394369,1.966637637,2.100582341,2.100582341
9/7/2018,9/7/2018,,,-0.440282527,-0.414993659,-0.390155008,-0.365752419,-0.341772242,-0.318201321,-0.295026969,-0.272236958,-0.249819498,-0.227763226,0.012357373,0.216618865,0.394811869,0.553224129,0.695924558,0.825594191,0.94405734,1.052616176,1.15225779,1.541319537,1.79694694,1.968347094,2.087572709,2.087572709
9/8/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2018,9/10/2018,,,-0.449558194,-0.427173811,-0.405083966,-0.383280766,-0.361756604,-0.340504146,-0.319516324,-0.298786326,-0.278307585,-0.25807377,-0.032356156,0.167107945,0.345844099,0.507499072,0.654554406,0.788777559,0.911502306,1.02379944,1.126578045,1.523680711,1.780521023,1.951264327,2.069590792,2.069590792
9/11/2018,9/11/2018,,,-0.447603598,-0.428259661,-0.40898004,-0.389766986,-0.370622663,-0.351549154,-0.33254846,-0.313622499,-0.294773114,-0.276002072,-0.057407254,0.147572076,0.337833855,0.513071176,0.673526891,0.819807513,0.952744698,1.073294175,1.182463693,1.591480464,1.844759522,2.009083941,2.121689733,2.121689733
9/12/2018,9/12/2018,,,-0.433207362,-0.409858601,-0.386857243,-0.36419334,-0.341857297,-0.319839861,-0.298132109,-0.276725437,-0.255611545,-0.234782432,-0.004493832,0.196206295,0.37431158,0.534398778,0.679520877,0.811781202,0.932697351,1.043428097,1.144912047,1.539006714,1.795976431,1.967661757,2.086936743,2.086936743
9/13/2018,9/13/2018,,,-0.447870825,-0.424714616,-0.401854982,-0.379284497,-0.356995998,-0.334982572,-0.313237548,-0.291754489,-0.270527184,-0.249549637,-0.015381457,0.191450168,0.37634349,0.542963328,0.693888456,0.831020633,0.955839115,1.069556221,1.173210468,1.5699346,1.823624303,1.991286766,2.107164585,2.107164585
9/14/2018,9/14/2018,,,-0.414823147,-0.392877555,-0.371157298,-0.349657973,-0.328375327,-0.307305249,-0.286443767,-0.265787042,-0.245331363,-0.225073139,0.003781584,0.209462012,0.395396348,0.564063726,0.717355912,0.856799166,0.983687359,1.099159788,1.204245292,1.60441248,1.858531046,2.025909388,2.141443919,2.141443919
9/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2018,9/17/2018,,,-0.41959573,-0.398988227,-0.378552437,-0.358285829,-0.338185959,-0.318250468,-0.298477078,-0.278863587,-0.259407867,-0.240107862,-0.019989352,0.180738664,0.364111374,0.531691524,0.684774952,0.824505965,0.951938208,1.068063695,1.173824197,1.576658305,1.83215751,2.000252289,2.116214317,2.116214317
9/18/2018,9/18/2018,,,-0.422860431,-0.408036083,-0.392866179,-0.377375082,-0.361586118,-0.345521607,-0.329202907,-0.312650447,-0.295883764,-0.278921535,-0.065881342,0.15054539,0.357422932,0.54833627,0.720767562,0.874442987,1.010305715,1.129889975,1.234949773,1.599525095,1.803544994,1.929224964,2.013489705,2.013489705
9/19/2018,9/19/2018,,,-0.411475957,-0.39824075,-0.384501874,-0.370292628,-0.355644855,-0.340588994,-0.32515414,-0.309368092,-0.293257407,-0.276847449,-0.06437812,0.157764491,0.372269574,0.570572258,0.749238385,0.907730603,1.047048881,1.168920154,1.275329355,1.639200782,1.839251263,1.961591756,2.043427426,2.043427426
9/20/2018,9/20/2018,,,-0.374645302,-0.356914038,-0.339102825,-0.321221448,-0.303279319,-0.285285491,-0.267248667,-0.249177208,-0.231079149,-0.212962201,0.003502345,0.21219728,0.407515148,0.586730854,0.748976685,0.894531807,1.024339614,1.139687365,1.241999511,1.605161071,1.813871103,1.94383224,2.031266216,2.031266216
9/21/2018,9/21/2018,,,-0.383953497,-0.368940139,-0.353646914,-0.338093948,-0.322300528,-0.306285141,-0.290065497,-0.27365856,-0.257080573,-0.240347089,-0.032234268,0.177450968,0.377666209,0.562829256,0.730686425,0.880943359,1.014397219,1.132396324,1.236511833,1.601316809,1.80773144,1.935446481,2.021194966,2.021194966
9/22/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2018,9/24/2018,,,-0.379274742,-0.361602815,-0.343746725,-0.325723817,-0.307550678,-0.289243158,-0.270816401,-0.252284872,-0.23366238,-0.214962106,0.011472249,0.231901871,0.437714213,0.625050218,0.792863712,0.941695865,1.072913825,1.188248267,1.289521506,1.641279866,1.838710406,1.960549406,2.042293298,2.042293298
9/25/2018,9/25/2018,,,-0.38175943,-0.364779102,-0.347550412,-0.330094197,-0.312430375,-0.294577978,-0.276555187,-0.258379364,-0.240067082,-0.221634158,0.004127976,0.226604528,0.4353961,0.62573475,0.796162921,0.947081176,1.07985442,1.196274199,1.298245695,1.650255567,1.846316922,1.966911499,2.047731085,2.047731085
9/26/2018,9/26/2018,,,-0.400422201,-0.384140984,-0.367528596,-0.350611047,-0.333413171,-0.315958666,-0.298270145,-0.280369177,-0.262276326,-0.244011196,-0.017370374,0.208666542,0.421439591,0.615182104,0.788100185,0.940582351,1.074120942,1.190677963,1.292325332,1.639842604,1.831332961,1.948650405,2.027184167,2.027184167
9/27/2018,9/27/2018,,,-0.365212126,-0.350797476,-0.335874557,-0.320481127,-0.304653134,-0.288424793,-0.271828658,-0.254895697,-0.237655353,-0.220135617,0.003438052,0.231621718,0.447187977,0.642546921,0.815429928,0.96635194,1.097149098,1.21016007,1.307787604,1.634948081,1.811463858,1.918849186,1.990602604,1.990602604
9/28/2018,9/28/2018,,,-0.368365807,-0.339664487,-0.311523751,-0.283927694,-0.256860899,-0.230308426,-0.204255797,-0.178688979,-0.153594372,-0.128958797,0.13514078,0.352611301,0.536011447,0.693961681,0.832399719,0.955444298,1.065986187,1.166090141,1.257266485,1.611781478,1.848130806,2.00971909,2.123640535,2.123640535
9/29/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018,10/1/2018,,,-0.45782177,-0.423440717,-0.389856528,-0.357044994,-0.324982664,-0.293646819,-0.263015447,-0.23306723,-0.203781513,-0.175138289,0.124946216,0.361944155,0.554670063,0.715862209,0.854123281,0.97525886,1.0831954,1.180605885,1.269333253,1.617966172,1.855771959,2.020871535,2.138170671,2.138170671
10/2/2018,10/2/2018,,,-0.447298153,-0.409240791,-0.372212528,-0.336179556,-0.301109156,-0.266969661,-0.233730433,-0.201361821,-0.169835138,-0.139122626,0.174873618,0.412085781,0.59793136,0.749219868,0.876962651,0.988300723,1.087818721,1.178433595,1.261990307,1.603238885,1.848323401,2.023034271,2.148627822,2.148627822
10/3/2018,10/3/2018,,,-0.468098189,-0.432058192,-0.396929668,-0.362682854,-0.329288973,-0.296720193,-0.264949604,-0.233951183,-0.203699772,-0.174171046,0.131630064,0.368654543,0.558938183,0.716992707,0.852320037,0.971114529,1.077407536,1.173830971,1.262122045,1.612844302,1.853746891,2.020646421,2.138794674,2.138794674
10/4/2018,10/4/2018,,,-0.4674708,-0.430223648,-0.393891139,-0.358444706,-0.32385669,-0.290100311,-0.257149644,-0.224979588,-0.193565844,-0.162884888,0.155732029,0.403279899,0.601621158,0.765433405,0.904537931,1.02549489,1.132689894,1.229069469,1.316635258,1.659489293,1.892513961,2.053774503,2.168047759,2.168047759
10/5/2018,10/5/2018,,,-0.43581207,-0.398290279,-0.361688728,-0.325978773,-0.291132679,-0.25712359,-0.223925503,-0.191513244,-0.159862438,-0.128949487,0.192082613,0.44144743,0.641115944,0.805860214,0.945582086,1.066909278,1.174283278,1.270696241,1.358186656,1.699867851,1.931481207,2.091582079,2.204978233,2.204978233
10/6/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2018,10/8/2018,,,-0.4141427,-0.374983359,-0.336832384,-0.299658385,-0.263430938,-0.22812056,-0.193698683,-0.160137619,-0.127410544,-0.095491464,0.232941224,0.483324214,0.680169487,0.840050214,0.97410012,1.089752173,1.191941507,1.283932486,1.367883321,1.704052188,1.942213511,2.111930301,2.234232689,2.234232689
10/9/2018,10/9/2018,,,-0.41935559,-0.380234868,-0.342107547,-0.30494292,-0.268711229,-0.23338363,-0.198932171,-0.165329763,-0.132550155,-0.10056791,0.229274933,0.481809177,0.681076268,0.843364652,0.979646884,1.097275245,1.201155121,1.29455209,1.37964321,1.718558719,1.956894362,2.126048293,2.247706219,2.247706219
10/10/2018,10/10/2018,,,-0.426587057,-0.389641561,-0.353572813,-0.318354568,-0.283961381,-0.25036858,-0.217552242,-0.185489177,-0.154156898,-0.123533608,0.195726809,0.44515484,0.645565347,0.811185954,0.951709551,1.073725397,1.18171197,1.278721903,1.366851526,1.71335653,1.952103453,2.119608239,2.239439622,2.239439622
10/11/2018,10/11/2018,,,-0.409202069,-0.368566326,-0.32901918,-0.290526368,-0.25305468,-0.21657193,-0.181046923,-0.146449428,-0.112750151,-0.079920702,0.25539219,0.507296437,0.702570518,0.859295647,0.98957966,1.101458847,1.200218411,1.289303421,1.370942654,1.70346523,1.945488941,2.120871308,2.248390738,2.248390738
10/12/2018,10/12/2018,,,-0.422976939,-0.382841018,-0.343751326,-0.305675601,-0.268582558,-0.232441862,-0.197224102,-0.162900759,-0.129444186,-0.096827577,0.237762073,0.491050188,0.688566565,0.847677091,0.980110847,1.093731959,1.193775382,1.283703662,1.365796893,1.696951967,1.935638583,2.108071637,2.233378724,2.233378724
10/13/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2018,10/15/2018,,,-0.415977532,-0.377411218,-0.33982558,-0.303190427,-0.26747649,-0.232655392,-0.198699623,-0.165582515,-0.133278215,-0.101761666,0.223128471,0.471613783,0.667499381,0.826956321,0.96089764,1.076640148,1.179060439,1.271394153,1.355784728,1.695292168,1.937779621,2.111707331,2.237585619,2.237585619
10/16/2018,10/16/2018,,,-0.434130052,-0.399438949,-0.365528682,-0.332376353,-0.299959754,-0.268257346,-0.237248245,-0.206912196,-0.177229558,-0.148181285,0.157110583,0.399293857,0.596650786,0.761735448,0.903151728,1.026794273,1.136710321,1.235694947,1.325699649,1.678738275,1.920280017,2.088935376,2.209317751,2.209317751
10/17/2018,10/17/2018,,,-0.449040948,-0.416964276,-0.385548759,-0.354776003,-0.32462815,-0.295087862,-0.266138302,-0.237763128,-0.20994647,-0.182672923,0.107277953,0.342064071,0.5368169,0.702096037,0.845265119,0.971464432,1.084295282,1.186299083,1.279290867,1.645483034,1.897386028,2.074321493,2.201258035,2.201258035
10/18/2018,10/18/2018,,,-0.432074237,-0.396708029,-0.362115385,-0.328274179,-0.295162945,-0.262760857,-0.231047713,-0.200003911,-0.169610437,-0.139848844,0.174010986,0.424322015,0.628959229,0.8002966,0.946900004,1.074710497,1.187867732,1.289280203,1.381018093,1.735940551,1.974455912,2.139383167,2.256542276,2.256542276
10/19/2018,10/19/2018,,,-0.417015841,-0.376956355,-0.337939098,-0.299931691,-0.262902746,-0.22682184,-0.191659485,-0.157387102,-0.123976993,-0.091402315,0.243038782,0.496783707,0.695229672,0.855582022,0.989418262,1.104476557,1.20589655,1.297074986,1.380251589,1.714069462,1.952084227,2.122570351,2.2458037,2.2458037
10/20/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2018,10/22/2018,,,-0.415665958,-0.385714837,-0.35616692,-0.327016206,-0.298256786,-0.269882843,-0.241888649,-0.214268567,-0.187017045,-0.160128619,0.136088534,0.389088625,0.605870607,0.792244215,0.953036051,1.092259953,1.213257731,1.318815335,1.411258722,1.734855745,1.921162641,2.038321447,2.117637249,2.117637249
10/23/2018,10/23/2018,,,-0.413946182,-0.383542291,-0.35358188,-0.324057317,-0.294961114,-0.266285924,-0.238024543,-0.210169903,-0.182715072,-0.155653247,0.140741442,0.391545596,0.604947542,0.787511389,0.944522556,1.080256008,1.198185127,1.301144858,1.391459573,1.710020323,1.896441766,2.015226136,2.096285591,2.096285591
10/24/2018,10/24/2018,,,-0.411209448,-0.380042619,-0.349360559,-0.319154135,-0.28941441,-0.260132633,-0.231300237,-0.202908834,-0.174950214,-0.147416336,0.152568322,0.404208864,0.616840995,0.797784687,0.952810758,1.08649486,1.202486691,1.303715301,1.392546131,1.707158745,1.893203559,2.012815087,2.094889676,2.094889676
10/25/2018,10/25/2018,,,-0.414244107,-0.38786065,-0.361784955,-0.336012843,-0.310540199,-0.285362971,-0.260477169,-0.235878863,-0.211564183,-0.187529319,0.080374713,0.314332232,0.51927944,0.699359136,0.858060665,0.99833281,1.12267533,1.233213539,1.331759357,1.691731086,1.911253473,2.054028677,2.152391381,2.152391381
10/26/2018,10/26/2018,,,-0.403745057,-0.375418529,-0.347534114,-0.320082603,-0.293055002,-0.266442534,-0.240236627,-0.214428911,-0.189011217,-0.163975564,0.109313904,0.340055208,0.537047878,0.70696959,0.854921484,0.984830808,1.099748157,1.202066933,1.293685456,1.635829616,1.854333556,2.001743689,2.105596195,2.105596195
10/27/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2018,10/29/2018,,,-0.4389878,-0.410787376,-0.382977594,-0.355551931,-0.328503981,-0.301827453,-0.275516171,-0.249564073,-0.223965201,-0.198713711,0.079198223,0.316604402,0.520644399,0.697078109,0.850563567,0.984877927,1.103093281,1.20771658,1.300801059,1.643043478,1.85867127,2.004837512,2.109134143,2.109134143
10/30/2018,10/30/2018,,,-0.418400082,-0.387583681,-0.35727521,-0.327464672,-0.298142273,-0.269298418,-0.240923711,-0.213008944,-0.185545101,-0.158523346,0.13423462,0.377448686,0.581401419,0.754118239,0.901864726,1.029535626,1.140958803,1.239132436,1.326409927,1.65227754,1.86878893,2.024072756,2.139676218,2.139676218
10/31/2018,10/31/2018,,,-0.413946392,-0.383207645,-0.353041171,-0.323433497,-0.294371495,-0.265842369,-0.237833648,-0.210333178,-0.183329111,-0.156809903,0.127426746,0.359633742,0.552079972,0.713825815,0.851587879,0.970370436,1.073925945,1.16509056,1.246028319,1.544759238,1.73481512,1.863429628,1.954263934,1.954263934
11/1/2018,11/1/2018,,,-0.415704089,-0.386502863,-0.357737695,-0.329401197,-0.301486112,-0.273985308,-0.246891781,-0.220198651,-0.193899157,-0.167986659,0.115041379,0.353186117,0.554614487,0.725933224,0.872491145,0.998622837,1.107845047,1.203014926,1.286457506,1.583279204,1.763783845,1.885203852,1.972403309,1.972403309
11/2/2018,11/2/2018,,,-0.508716319,-0.474287394,-0.440500233,-0.407340711,-0.374795026,-0.342849697,-0.311491552,-0.280707725,-0.250485645,-0.22081303,0.096502694,0.353939613,0.565108811,0.740318972,0.887390602,1.012269923,1.119491323,1.212525441,1.294040973,1.58719932,1.770300377,1.894791363,1.983636575,1.983636575
11/3/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2018,11/5/2018,,,-0.519505252,-0.488045466,-0.457087905,-0.426622707,-0.396640225,-0.367131029,-0.338085895,-0.309495805,-0.281351937,-0.253645666,0.047591299,0.299459599,0.511781854,0.692172653,0.846573657,0.97965328,1.095106019,1.195877322,1.284333113,1.59796544,1.783681455,1.903080425,1.984957548,1.984957548
